Date,Time,State,City,Location_Zone,Ride_Request,Available_Vehicle,Completed_Rides,Cancelled_Rides,Average_Wait_Time,Surge_Multiplier
2026-05-23,06:00:00,Maharashtra,Mumbai,Lower Parel,99,175,94,5,4.68,1.0
2026-05-31,17:00:00,Maharashtra,Mumbai,Andheri,180,154,161,19,7.2,
2026-07-28,02:00:00,Maharashtra,Mumbai,Thane,38,113,34,4,5.74,1.0
2026-07-02,00:00:00,Maharashtra,Mumbai,Borivali,75,159,72,3,4.64,1.02
2026-06-23,02:00:00,Maharashtra,Mumbai,Borivali,43,157,39,4,5.0,1.0
2026-07-03,13:00:00,Maharashtra,Mumbai,Kurla,204,198,188,16,5.71,1.09
2026-06-07,20:00:00,Maharashtra,Mumbai,Bandra,139,147,129,10,6.74,1.02
2026-07-09,21:00:00,Maharashtra,Mumbai,Kurla,145,208,136,9,7.1,1.0
2026-07-12,01:00:00,Maharashtra,Mumbai,Kurla,71,207,66,5,4.07,1.02
2026-06-24,06:00:00,Maharashtra,Mumbai,Thane,81,128,77,4,5.36,1.0
2026-05-05,13:00:00,Maharashtra,Mumbai,Powai,157,147,143,14,5.38,1.11
2026-05-09,20:00:00,Maharashtra,Mumbai,Lower Parel,228,190,212,16,5.97,1.14
2026-07-18,16:00:00,Maharashtra,Mumbai,Bandra,79,119,69,10,6.72,1.0
2026-05-12,11:00:00,Maharashtra,Mumbai,Andheri,85,130,82,3,4.97,1.02
2026-06-20,17:00:00,Maharashtra,Mumbai,Powai,144,151,132,12,6.98,1.09
2026-06-09,08:00:00,Maharashtra,Mumbai,Kurla,279,220,245,34,6.69,1.16
2026-05-04,15:00:00,Maharashtra,Mumbai,Powai,94,130,81,13,4.54,
2026-06-20,17:00:00,Maharashtra,Mumbai,Lower Parel,187,170,172,15,6.99,1.07
2026-05-23,01:00:00,Maharashtra,Mumbai,Bandra,53,101,50,3,4.82,1.0
2026-06-21,12:00:00,Maharashtra,Mumbai,Dadar,103,108,90,13,6.26,1.06
2026-05-16,19:00:00,Maharashtra,Mumbai,Kurla,222,188,211,11,5.31,1.15
2026-06-25,22:00:00,Maharashtra,Mumbai,Borivali,115,197,107,8,5.28,1.03
2026-07-16,21:00:00,Maharashtra,Mumbai,Lower Parel,106,157,97,9,5.62,1.0
2026-07-25,13:00:00,Maharashtra,Mumbai,Borivali,179,200,164,15,5.17,1.06
2026-05-17,10:00:00,Maharashtra,Mumbai,Andheri,101,159,89,12,5.43,1.06
2026-06-12,01:00:00,Maharashtra,Mumbai,Kurla,58,183,57,1,4.22,1.0
2026-06-14,04:00:00,Maharashtra,Mumbai,Lower Parel,45,171,41,4,5.39,1.04
,16:00:00,Maharashtra,Mumbai,Thane,88,102,79,9,5.09,1.06
2026-07-03,00:00:00,Maharashtra,Mumbai,Bandra,38,122,33,5,4.34,1.03
,13:00:00,Maharashtra,Mumbai,Borivali,144,182,132,12,6.14,1.0
2026-06-29,01:00:00,Maharashtra,Mumbai,Borivali,58,141,54,4,5.14,1.03
2026-07-14,22:00:00,Maharashtra,Mumbai,Powai,77,140,73,4,4.52,1.0
2026-07-28,07:00:00,Maharashtra,Mumbai,Dadar,129,110,113,16,5.91,1.08
2026-05-19,07:00:00,Maharashtra,Mumbai,Thane,148,117,133,15,6.54,1.11
2026-07-27,04:00:00,Maharashtra,Mumbai,Andheri,45,144,43,2,3.86,1.0
2026-05-22,16:00:00,Maharashtra,Mumbai,Dadar,60,104,56,4,5.34,1.02
2026-05-27,12:00:00,Maharashtra,Mumbai,Thane,95,104,88,7,4.41,1.08
2026-07-03,08:00:00,Maharashtra,Mumbai,Dadar,150,103,140,10,6.15,1.18
2026-06-06,11:00:00,Maharashtra,Mumbai,Borivali,137,205,129,8,5.28,1.01
2026-05-30,23:00:00,Maharashtra,Mumbai,Powai,98,136,93,5,4.85,1.01
2026-05-10,18:00:00,Maharashtra,Mumbai,Dadar,134,141,123,11,5.81,1.04
2026-07-19,17:00:00,Maharashtra,Mumbai,,167,182,152,15,6.27,1.07
2026-05-30,12:00:00,Maharashtra,Mumbai,Bandra,141,143,127,14,5.45,1.04
2026-07-13,05:00:00,Maharashtra,Mumbai,Borivali,76,190,73,3,4.76,1.0
2026-06-25,02:00:00,Maharashtra,Mumbai,Thane,42,114,39,3,5.19,1.0
2026-06-07,19:00:00,Maharashtra,Mumbai,Powai,182,144,165,17,6.04,1.15
2026-05-13,23:00:00,Maharashtra,Mumbai,Kurla,135,199,124,11,5.3,1.0
2026-07-18,13:00:00,Maharashtra,Mumbai,Lower Parel,152,164,131,21,6.68,1.02
2026-07-02,09:00:00,Maharashtra,Mumbai,Bandra,180,134,160,20,6.85,1.15
2026-06-17,06:00:00,Maharashtra,Mumbai,Andheri,,140,99,4,4.16,1.04
2026-07-26,18:00:00,Maharashtra,Mumbai,Powai,152,143,135,17,6.51,1.15
2026-05-12,20:00:00,Maharashtra,Mumbai,Borivali,260,203,226,34,7.3,1.13
2026-05-06,22:00:00,Maharashtra,Mumbai,Andheri,97,140,90,7,5.38,1.0
2026-07-11,03:00:00,Maharashtra,Mumbai,Thane,41,111,39,2,5.05,1.0
2026-07-08,18:00:00,Maharashtra,Mumbai,Borivali,265,197,237,28,8.41,1.18
2026-05-29,03:00:00,Maharashtra,Mumbai,Kurla,78,181,72,6,4.42,1.0
2026-05-01,23:00:00,Maharashtra,Mumbai,Borivali,114,182,109,5,5.11,1.04
2026-07-17,15:00:00,Maharashtra,Mumbai,Bandra,74,120,68,6,5.01,1.06
2026-07-19,22:00:00,Maharashtra,Mumbai,Thane,67,118,62,5,4.33,1.0
2026-05-05,12:00:00,Maharashtra,Mumbai,Kurla,180,199,168,12,5.31,1.03
2026-06-01,16:00:00,Maharashtra,Mumbai,Thane,96,117,83,13,6.03,1.0
2026-07-07,18:00:00,Maharashtra,Mumbai,Bandra,167,142,152,15,7.21,1.16
2026-05-13,08:00:00,Maharashtra,Mumbai,Powai,186,164,171,15,7.37,1.15
2026-05-03,03:00:00,Maharashtra,Mumbai,Borivali,67,162,63,4,3.67,1.0
2026-05-29,01:00:00,Maharashtra,Mumbai,Bandra,44,123,43,1,4.67,1.03
2026-05-15,20:00:00,Maharashtra,Mumbai,Thane,180,118,156,24,7.23,1.25
2026-07-13,03:00:00,Maharashtra,Mumbai,Thane,46,118,45,1,4.84,1.02
2026-07-29,16:00:00,Maharashtra,Mumbai,Andheri,102,138,91,11,5.52,1.02
2026-05-20,06:00:00,Maharashtra,Mumbai,Andheri,91,158,84,7,5.85,1.0
2026-06-24,15:00:00,Maharashtra,Mumbai,Andheri,87,137,83,4,4.29,1.0
2026-07-21,09:00:00,Maharashtra,Mumbai,Borivali,221,185,197,24,,1.16
2026-06-04,15:00:00,Maharashtra,Mumbai,Thane,72,121,68,4,5.66,1.0
2026-06-11,11:00:00,Maharashtra,Mumbai,Dadar,69,96,63,6,6.92,1.0
2026-07-21,13:00:00,Maharashtra,Mumbai,Powai,102,131,95,7,5.3,1.01
2026-05-09,07:00:00,Maharashtra,Mumbai,Andheri,154,147,138,16,6.44,1.04
2026-07-25,20:00:00,Maharashtra,Mumbai,Kurla,212,216,196,16,6.42,1.14
2026-05-16,00:00:00,Maharashtra,,Powai,54,141,47,7,4.42,1.0
2026-07-04,07:00:00,Maharashtra,Mumbai,Borivali,189,184,169,20,6.12,1.05
2026-06-19,06:00:00,Maharashtra,Mumbai,Kurla,142,204,133,9,5.18,1.0
2026-06-29,16:00:00,Maharashtra,Mumbai,Kurla,135,214,130,5,4.73,
2026-05-18,00:00:00,Maharashtra,Mumbai,Lower Parel,52,165,47,5,4.27,1.0
2026-06-17,02:00:00,Maharashtra,Mumbai,Borivali,58,164,53,5,3.29,1.03
2026-05-19,02:00:00,Maharashtra,Mumbai,Lower Parel,58,176,54,4,4.85,1.0
2026-05-13,08:00:00,Maharashtra,Mumbai,Kurla,282,228,258,24,6.93,1.12
2026-07-16,08:00:00,Maharashtra,Mumbai,Bandra,168,141,156,12,6.46,1.11
2026-07-12,03:00:00,Maharashtra,Mumbai,Powai,62,138,57,5,5.93,1.02
2026-05-20,12:00:00,Maharashtra,Mumbai,Powai,104,130,96,8,6.03,1.02
2026-05-10,21:00:00,Maharashtra,Mumbai,Kurla,136,204,126,10,4.56,1.01
2026-05-24,23:00:00,Maharashtra,Mumbai,Andheri,90,147,84,6,5.08,1.0
2026-06-03,22:00:00,Maharashtra,Mumbai,Thane,93,126,89,4,5.0,1.0
2026-05-31,17:00:00,Maharashtra,Mumbai,Borivali,220,188,194,26,5.96,1.11
2026-07-13,,Maharashtra,Mumbai,Powai,205,153,183,22,7.2,1.22
2026-05-25,21:00:00,Maharashtra,Mumbai,Powai,80,137,73,7,6.07,1.0
2026-07-29,01:00:00,Maharashtra,Mumbai,Kurla,,193,60,3,3.75,1.0
2026-06-13,15:00:00,Maharashtra,Mumbai,Kurla,130,206,120,10,5.44,1.04
2026-05-02,15:00:00,Maharashtra,Mumbai,Powai,83,154,79,4,5.01,1.0
2026-07-16,20:00:00,Maharashtra,Mumbai,Lower Parel,253,188,228,25,6.7,1.2
2026-07-26,03:00:00,Maharashtra,Mumbai,Kurla,69,199,64,5,4.22,1.0
2026-07-04,19:00:00,Maharashtra,Mumbai,Andheri,187,161,172,15,5.97,1.13
2026-05-19,12:00:00,Maharashtra,Mumbai,Lower Parel,137,155,128,9,6.16,1.04
2026-06-12,03:00:00,Maharashtra,Mumbai,Kurla,73,177,72,1,3.43,1.03
,23:00:00,Maharashtra,Mumbai,Kurla,150,198,137,13,4.71,1.0
2026-07-26,21:00:00,Maharashtra,Mumbai,Kurla,116,161,103,13,5.67,1.0
2026-06-03,01:00:00,Maharashtra,Mumbai,Thane,43,122,43,0,4.93,1.01
2026-05-07,12:00:00,Maharashtra,Mumbai,Lower Parel,175,158,154,21,6.27,1.06
2026-06-17,03:00:00,Maharashtra,Mumbai,Kurla,86,181,80,6,4.45,1.0
2026-05-28,20:00:00,Maharashtra,Mumbai,Dadar,136,107,127,9,6.96,1.18
2026-07-02,08:00:00,Maharashtra,Mumbai,Thane,166,137,147,19,7.36,1.16
2026-05-31,06:00:00,Maharashtra,Mumbai,Lower Parel,82,145,79,3,4.64,1.0
2026-05-23,03:00:00,Maharashtra,Mumbai,Andheri,59,130,54,5,5.1,1.01
2026-05-30,22:00:00,Maharashtra,Mumbai,Bandra,89,131,82,7,4.84,1.0
2026-07-12,09:00:00,Maharashtra,Mumbai,,198,207,174,24,5.53,1.02
2026-06-20,06:00:00,Maharashtra,Mumbai,Powai,84,133,76,8,5.05,1.02
2026-06-07,01:00:00,Maharashtra,Mumbai,Andheri,58,128,55,3,4.15,1.05
2026-07-24,12:00:00,Maharashtra,Mumbai,Andheri,139,136,121,18,6.79,1.11
2026-07-01,09:00:00,Maharashtra,Mumbai,Kurla,262,221,239,23,5.58,1.11
2026-06-30,08:00:00,Maharashtra,Mumbai,Powai,181,134,164,17,7.6,1.18
2026-07-07,15:00:00,Maharashtra,Mumbai,Dadar,72,104,68,4,5.98,1.0
2026-06-07,15:00:00,Maharashtra,Mumbai,Dadar,76,94,72,4,6.36,1.01
2026-05-06,00:00:00,Maharashtra,Mumbai,Thane,22,91,21,1,4.75,1.03
2026-07-28,12:00:00,Maharashtra,Mumbai,Bandra,110,129,104,6,6.48,1.05
2026-05-19,14:00:00,Maharashtra,Mumbai,Dadar,88,102,82,6,6.34,1.02
2026-05-27,14:00:00,Maharashtra,Mumbai,Bandra,133,126,116,17,6.1,1.06
2026-07-02,06:00:00,Maharashtra,Mumbai,Bandra,84,,79,5,4.8,1.02
2026-07-07,18:00:00,Maharashtra,Mumbai,Borivali,310,190,280,30,7.83,1.26
2026-07-02,11:00:00,Maharashtra,Mumbai,Borivali,117,196,113,4,6.56,1.0
2026-07-08,10:00:00,Maharashtra,Mumbai,Thane,94,125,92,2,6.09,1.02
2026-05-21,20:00:00,Maharashtra,Mumbai,Thane,182,115,155,27,7.78,1.26
2026-05-14,22:00:00,Maharashtra,Mumbai,Powai,94,155,89,5,4.97,1.01
2026-05-03,14:00:00,Maharashtra,Mumbai,Borivali,199,165,179,20,6.56,1.11
2026-05-12,10:00:00,Maharashtra,Mumbai,Andheri,110,147,105,5,5.89,1.0
2026-05-17,00:00:00,Maharashtra,Mumbai,Dadar,30,89,30,0,4.9,1.0
2026-07-25,03:00:00,Maharashtra,Mumbai,Powai,44,128,42,2,4.69,1.0
2026-07-01,13:00:00,Maharashtra,Mumbai,Borivali,181,191,166,15,5.51,1.05
2026-06-19,19:00:00,Maharashtra,Mumbai,Dadar,143,122,126,17,7.42,1.12
2026-06-18,19:00:00,Maharashtra,Mumbai,Andheri,229,160,207,22,5.66,1.24
2026-06-10,09:00:00,Maharashtra,Mumbai,Dadar,145,104,129,16,,1.17
2026-06-10,17:00:00,Maharashtra,Mumbai,Andheri,215,169,199,16,5.87,1.2
2026-07-27,02:00:00,Maharashtra,Mumbai,Andheri,52,122,48,4,4.82,1.01
2026-06-20,22:00:00,Maharashtra,Mumbai,Lower Parel,116,152,109,7,5.67,1.0
2026-05-13,15:00:00,Maharashtra,Mumbai,Bandra,85,137,84,1,5.59,1.03
,00:00:00,Maharashtra,Mumbai,Dadar,36,77,33,3,4.28,1.03
2026-05-06,16:00:00,Maharashtra,Mumbai,Lower Parel,122,161,114,8,4.94,1.0
2026-05-11,01:00:00,Maharashtra,Mumbai,Dadar,36,115,31,5,4.71,1.0
2026-05-02,06:00:00,Maharashtra,Mumbai,Borivali,123,194,110,13,4.14,1.0
2026-06-02,12:00:00,Maharashtra,Mumbai,Kurla,211,228,201,10,5.84,1.01
2026-06-17,,Maharashtra,Mumbai,Bandra,35,115,30,5,4.24,1.0
2026-06-05,01:00:00,Maharashtra,Mumbai,Dadar,38,107,37,1,3.63,1.05
2026-07-19,,Maharashtra,Mumbai,Thane,104,115,97,7,6.41,1.04
2026-06-19,08:00:00,Maharashtra,Mumbai,Andheri,174,154,159,15,6.02,1.08
2026-07-04,12:00:00,Maharashtra,Mumbai,Bandra,139,131,130,9,6.17,1.09
2026-07-14,20:00:00,Maharashtra,Mumbai,Bandra,175,149,155,20,6.77,1.13
2026-05-22,13:00:00,Maharashtra,Mumbai,Borivali,151,194,141,10,4.91,1.03
2026-05-24,18:00:00,Maharashtra,Mumbai,Lower Parel,176,181,160,16,7.0,1.07
2026-07-06,11:00:00,Maharashtra,Mumbai,Thane,109,97,104,5,4.97,1.06
2026-05-21,20:00:00,Maharashtra,Mumbai,Dadar,154,113,137,17,7.83,1.24
2026-05-31,23:00:00,Maharashtra,Mumbai,Andheri,97,133,86,11,4.79,1.01
2026-05-26,12:00:00,Maharashtra,Mumbai,Kurla,188,197,173,15,4.9,1.06
2026-05-07,12:00:00,Maharashtra,Mumbai,Borivali,176,181,166,10,5.92,1.06
2026-05-19,23:00:00,,Mumbai,Dadar,59,99,55,4,4.65,1.0
2026-07-02,14:00:00,Maharashtra,Mumbai,Borivali,,174,151,18,7.02,1.05
2026-07-10,08:00:00,Maharashtra,Mumbai,Thane,144,125,127,17,7.05,1.13
2026-06-11,19:00:00,Maharashtra,Mumbai,Borivali,278,193,253,25,7.08,1.18
2026-07-13,11:00:00,Maharashtra,Mumbai,Powai,104,136,94,10,5.58,1.0
2026-06-02,22:00:00,Maharashtra,Mumbai,Lower Parel,128,149,123,5,,1.0
2026-05-17,18:00:00,Maharashtra,Mumbai,Thane,132,135,122,10,6.26,1.07
2026-06-01,04:00:00,Maharashtra,Mumbai,Thane,49,107,48,1,5.25,1.0
2026-07-15,15:00:00,Maharashtra,Mumbai,Dadar,57,99,56,1,6.18,1.01
2026-06-14,11:00:00,Maharashtra,Mumbai,Thane,80,118,71,9,5.52,1.03
2026-06-28,07:00:00,Maharashtra,Mumbai,Dadar,121,101,110,11,6.57,1.11
2026-05-03,11:00:00,Maharashtra,Mumbai,Kurla,115,197,109,6,4.78,1.02
,06:00:00,Maharashtra,Mumbai,Borivali,118,175,107,11,5.33,1.0
2026-05-13,20:00:00,Maharashtra,Mumbai,Bandra,209,147,186,23,6.77,1.17
2026-06-28,01:00:00,Maharashtra,Mumbai,Thane,37,98,36,1,4.54,1.0
2026-05-17,07:00:00,Maharashtra,Mumbai,Bandra,114,135,102,12,6.98,1.03
2026-07-21,01:00:00,Maharashtra,Mumbai,Kurla,64,156,60,4,4.75,1.06
2026-07-21,12:00:00,Maharashtra,Mumbai,Bandra,103,137,97,6,5.73,1.0
2026-06-29,01:00:00,Maharashtra,Mumbai,Thane,51,111,46,5,3.47,1.0
2026-05-25,15:00:00,Maharashtra,Mumbai,Powai,103,152,94,9,5.31,1.0
2026-05-27,02:00:00,Maharashtra,Mumbai,Lower Parel,61,140,58,3,5.46,1.0
2026-07-21,03:00:00,Maharashtra,Mumbai,Powai,42,125,40,2,4.7,1.0
2026-06-13,07:00:00,Maharashtra,Mumbai,Lower Parel,190,175,168,22,6.22,1.06
2026-06-29,15:00:00,Maharashtra,Mumbai,Andheri,83,117,75,8,5.44,1.01
2026-05-06,23:00:00,Maharashtra,Mumbai,Bandra,94,135,91,3,5.05,1.03
2026-06-04,19:00:00,Maharashtra,Mumbai,Powai,251,172,231,20,6.49,1.22
2026-06-09,01:00:00,Maharashtra,Mumbai,Lower Parel,50,129,47,3,4.04,1.0
2026-07-18,12:00:00,Maharashtra,Mumbai,Thane,99,128,92,7,5.17,1.03
2026-07-02,05:00:00,Maharashtra,Mumbai,Thane,41,122,40,1,5.22,1.04
2026-05-02,23:00:00,Maharashtra,Mumbai,Borivali,116,191,107,9,4.71,1.0
2026-06-07,10:00:00,Maharashtra,Mumbai,Dadar,68,105,65,3,5.47,1.01
2026-05-13,11:00:00,Maharashtra,Mumbai,Powai,97,132,94,3,5.07,1.04
2026-06-17,13:00:00,Maharashtra,Mumbai,Borivali,174,183,156,18,5.5,1.1
2026-07-20,08:00:00,Maharashtra,Mumbai,Powai,189,170,167,22,6.31,1.1
2026-07-17,03:00:00,Maharashtra,Mumbai,Borivali,53,165,53,0,4.38,1.0
2026-07-25,09:00:00,Maharashtra,Mumbai,Lower Parel,151,170,138,13,6.83,1.04
2026-05-14,03:00:00,Maharashtra,Mumbai,Thane,45,127,44,1,4.53,1.01
2026-06-18,11:00:00,Maharashtra,Mumbai,Andheri,101,132,95,6,4.85,1.04
2026-05-05,03:00:00,Maharashtra,Mumbai,Borivali,63,146,59,4,5.31,1.03
2026-05-03,08:00:00,Maharashtra,Mumbai,Bandra,115,116,105,10,6.46,1.04
2026-07-22,23:00:00,Maharashtra,Mumbai,Powai,93,138,87,6,5.25,1.03
2026-05-13,13:00:00,Maharashtra,,Dadar,104,110,93,11,5.95,1.06
2026-07-23,03:00:00,Maharashtra,Mumbai,Bandra,34,114,31,3,4.37,1.0
2026-05-14,18:00:00,Maharashtra,Mumbai,Kurla,337,231,292,45,8.02,1.17
2026-06-24,11:00:00,Maharashtra,Mumbai,Kurla,127,200,117,10,5.52,1.02
2026-07-08,19:00:00,Maharashtra,Mumbai,Kurla,332,222,280,52,6.62,1.21
2026-06-23,15:00:00,Maharashtra,Mumbai,Andheri,76,129,69,7,5.57,1.0
2026-07-11,23:00:00,Maharashtra,Mumbai,Andheri,112,133,104,8,5.48,1.04
2026-06-01,12:00:00,Maharashtra,Mumbai,Powai,112,137,102,10,5.27,1.03
2026-06-14,10:00:00,,Mumbai,Powai,94,150,89,5,5.26,1.0
2026-05-03,17:00:00,,Mumbai,Powai,158,126,139,19,7.2,1.17
2026-07-01,13:00:00,Maharashtra,Mumbai,Kurla,192,217,178,14,5.74,1.03
2026-05-06,04:00:00,Maharashtra,Mumbai,Andheri,64,121,62,2,4.24,1.03
2026-07-09,10:00:00,Maharashtra,Mumbai,Kurla,136,199,120,16,4.79,1.0
2026-06-14,19:00:00,Maharashtra,Mumbai,Borivali,199,196,183,16,6.37,1.1
2026-06-10,10:00:00,Maharashtra,Mumbai,Bandra,82,118,75,7,5.75,1.01
2026-05-27,15:00:00,Maharashtra,Mumbai,Bandra,80,141,72,8,4.8,
2026-05-01,22:00:00,Maharashtra,Mumbai,Powai,91,153,82,9,4.28,1.0
2026-07-12,20:00:00,,Mumbai,Borivali,204,200,180,24,5.63,1.07
2026-06-08,08:00:00,Maharashtra,Mumbai,Borivali,239,207,208,31,7.26,1.06
2026-07-05,21:00:00,Maharashtra,Mumbai,Powai,77,127,73,4,6.07,1.0
2026-05-18,02:00:00,Maharashtra,Mumbai,Andheri,56,129,52,4,4.71,1.0
2026-07-25,04:00:00,Maharashtra,Mumbai,Thane,35,132,33,2,5.67,1.0
2026-07-27,15:00:00,Maharashtra,Mumbai,Dadar,66,111,59,7,5.11,1.01
2026-06-21,08:00:00,Maharashtra,Mumbai,Borivali,168,189,158,10,7.34,1.09
2026-06-25,07:00:00,Maharashtra,Mumbai,Andheri,171,156,165,6,5.91,1.11
2026-05-02,23:00:00,Maharashtra,Mumbai,Kurla,127,225,113,14,5.06,1.05
2026-07-13,06:00:00,Maharashtra,Mumbai,Dadar,70,106,65,5,4.73,1.01
2026-07-18,18:00:00,Maharashtra,Mumbai,Powai,128,124,111,17,,1.13
2026-06-17,17:00:00,Maharashtra,Mumbai,Thane,160,101,143,17,7.75,1.16
2026-06-09,10:00:00,Maharashtra,Mumbai,Thane,93,108,80,13,5.25,1.04
2026-07-29,04:00:00,Maharashtra,Mumbai,Borivali,45,174,42,3,4.36,1.0
2026-06-13,05:00:00,Maharashtra,Mumbai,,25,118,23,2,4.03,1.0
2026-05-20,14:00:00,Maharashtra,Mumbai,Borivali,150,186,135,15,5.97,1.03
2026-05-28,01:00:00,Maharashtra,,Kurla,67,185,63,4,4.5,1.0
2026-07-19,23:00:00,Maharashtra,Mumbai,Bandra,84,132,78,6,4.26,1.0
2026-05-03,14:00:00,Maharashtra,Mumbai,Bandra,142,112,127,15,6.98,1.13
2026-07-14,12:00:00,Maharashtra,Mumbai,Powai,135,158,127,8,5.82,1.01
2026-06-15,09:00:00,Maharashtra,Mumbai,Andheri,186,155,165,21,6.11,1.11
2026-05-17,19:00:00,Maharashtra,Mumbai,Lower Parel,195,162,177,18,6.9,1.11
2026-06-12,08:00:00,Maharashtra,Mumbai,Andheri,202,144,184,18,7.53,1.12
2026-05-20,07:00:00,Maharashtra,Mumbai,Bandra,140,132,122,18,7.71,1.1
2026-07-18,11:00:00,Maharashtra,Mumbai,Dadar,68,80,62,6,5.8,1.01
2026-06-23,14:00:00,Maharashtra,Mumbai,Andheri,128,,112,16,5.31,1.09
2026-07-05,20:00:00,Maharashtra,Mumbai,Bandra,152,118,142,10,6.3,1.14
2026-05-17,16:00:00,Maharashtra,Mumbai,Powai,80,128,77,3,4.97,1.0
2026-07-20,08:00:00,Maharashtra,,Dadar,130,106,114,16,7.24,1.09
2026-06-23,15:00:00,Maharashtra,Mumbai,Kurla,128,202,119,9,4.47,1.0
2026-05-02,04:00:00,Maharashtra,Mumbai,Kurla,79,207,73,6,6.1,1.0
2026-05-06,03:00:00,Maharashtra,Mumbai,Thane,45,128,42,3,3.37,1.01
2026-07-21,03:00:00,Maharashtra,Mumbai,Thane,42,125,39,3,4.3,1.02
2026-07-03,07:00:00,Maharashtra,Mumbai,Powai,190,150,172,18,5.41,1.15
2026-05-08,17:00:00,Maharashtra,Mumbai,Kurla,320,227,276,44,6.83,1.17
2026-06-11,,Maharashtra,Mumbai,Borivali,179,196,162,17,5.24,1.04
2026-06-16,14:00:00,Maharashtra,Mumbai,Andheri,130,151,121,9,5.18,1.07
2026-05-11,13:00:00,Maharashtra,Mumbai,Lower Parel,171,168,156,15,5.74,1.08
2026-06-28,07:00:00,,Mumbai,Kurla,188,214,180,8,5.61,1.04
2026-05-13,23:00:00,Maharashtra,Mumbai,Thane,94,120,90,4,4.76,1.04
2026-05-29,14:00:00,Maharashtra,Mumbai,Andheri,138,137,126,12,6.3,1.12
2026-05-19,10:00:00,Maharashtra,Mumbai,Dadar,66,107,62,4,6.27,1.0
2026-07-23,09:00:00,Maharashtra,Mumbai,Kurla,233,205,211,22,6.8,1.14
2026-07-28,01:00:00,Maharashtra,Mumbai,Powai,46,140,45,1,4.43,1.01
2026-05-01,09:00:00,Maharashtra,Mumbai,Dadar,137,106,122,15,7.35,1.14
,23:00:00,Maharashtra,Mumbai,Dadar,69,103,67,2,5.57,1.0
2026-06-06,09:00:00,Maharashtra,Mumbai,Lower Parel,175,196,165,10,5.89,1.03
2026-05-18,20:00:00,Maharashtra,Mumbai,Kurla,322,229,297,25,6.84,1.18
2026-05-29,14:00:00,Maharashtra,Mumbai,Bandra,104,126,96,8,5.7,1.02
2026-05-20,16:00:00,Maharashtra,Mumbai,Andheri,95,158,87,8,4.72,
2026-07-13,23:00:00,Maharashtra,Mumbai,Bandra,90,119,86,4,5.65,1.0
2026-07-24,19:00:00,Maharashtra,Mumbai,Dadar,143,122,119,24,6.93,1.11
2026-07-21,11:00:00,Maharashtra,Mumbai,Borivali,106,157,102,4,5.43,1.0
2026-07-26,13:00:00,Maharashtra,Mumbai,Thane,95,97,88,7,6.05,1.05
2026-05-01,07:00:00,Maharashtra,Mumbai,Dadar,143,100,124,19,7.74,1.17
2026-06-15,07:00:00,Maharashtra,Mumbai,Andheri,180,140,162,18,6.53,1.12
2026-07-21,05:00:00,Maharashtra,Mumbai,Kurla,58,201,54,4,4.53,1.0
2026-06-15,22:00:00,Maharashtra,Mumbai,Andheri,93,145,85,8,5.69,1.04
2026-07-02,05:00:00,Maharashtra,Mumbai,Borivali,59,174,54,5,3.37,1.0
2026-06-22,21:00:00,Maharashtra,Mumbai,Lower Parel,109,182,102,7,5.36,1.03
2026-06-22,08:00:00,Maharashtra,Mumbai,Powai,165,146,145,20,8.02,1.14
2026-05-28,09:00:00,Maharashtra,Mumbai,Dadar,128,129,123,5,6.81,1.09
2026-06-30,15:00:00,Maharashtra,Mumbai,Kurla,155,208,144,11,5.61,1.02
2026-05-27,19:00:00,Maharashtra,Mumbai,Kurla,313,221,267,46,6.61,1.19
2026-06-17,20:00:00,Maharashtra,Mumbai,Lower Parel,233,157,201,32,7.9,1.17
2026-07-04,23:00:00,Maharashtra,Mumbai,Lower Parel,117,167,108,9,5.02,1.02
2026-05-04,19:00:00,Maharashtra,Mumbai,Lower Parel,266,187,235,31,6.86,1.22
2026-07-09,14:00:00,Maharashtra,Mumbai,Borivali,160,197,146,14,4.93,1.0
2026-05-17,20:00:00,Maharashtra,Mumbai,Dadar,109,116,98,11,,
2026-07-01,,Maharashtra,Mumbai,Dadar,128,96,111,17,7.05,1.2
2026-05-11,08:00:00,Maharashtra,Mumbai,Borivali,268,188,242,26,7.44,1.18
2026-07-10,,Maharashtra,Mumbai,Borivali,180,203,167,13,5.67,1.06
2026-07-16,15:00:00,Maharashtra,Mumbai,Lower Parel,100,167,92,8,,1.05
2026-05-26,08:00:00,Maharashtra,Mumbai,Powai,173,153,157,16,6.29,1.1
2026-05-05,05:00:00,Maharashtra,Mumbai,Thane,53,107,49,4,4.37,1.05
2026-06-12,05:00:00,Maharashtra,Mumbai,Bandra,49,106,45,4,5.02,1.0
2026-05-17,13:00:00,Maharashtra,Mumbai,Dadar,94,114,88,6,5.23,1.03
2026-05-09,17:00:00,Maharashtra,Mumbai,Thane,135,136,123,12,5.67,1.06
2026-06-26,20:00:00,Maharashtra,Mumbai,Lower Parel,256,191,231,25,6.88,1.18
2026-05-16,01:00:00,Maharashtra,Mumbai,Lower Parel,50,140,47,3,5.39,1.0
2026-05-09,17:00:00,Maharashtra,Mumbai,Borivali,252,186,218,34,6.57,1.18
2026-06-11,16:00:00,Maharashtra,Mumbai,Dadar,65,96,58,7,6.36,1.02
2026-06-25,04:00:00,Maharashtra,Mumbai,Kurla,67,211,60,7,4.5,1.02
